Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
1;1017061;Bank form (without the employer's seal);Purchase of real estate / construction;1;0.27;male;1;0;Higher;senior manager;< 50;0;205;41;Trade;Limited Liability Company   (ООО);married;2;0;0;0;0;0.1777777778;1;1;1;0;0.3333333333;2;4;37;6;0;0;2;93;1;0;0;0;0;0;0
1;1017081;Free form with the seal of the employer;Buying a car;0;0.16;male;0;1;secondHigher;senior manager;< 50;0;10;34;Trade;Limited Liability Company   (ООО);married;0;0;0;0;0;0;1;0;0;0;0.3333333333;2;4;83;6;1;1;23;76;0;0;0;0;0;0;0
1;1017101;Bank form (without the employer's seal);Other;1;0.53;female;0;0;Higher / Second higher / Academic degree;specialist;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017121;personal income tax 2NDFL;Repair;0;0.34;male;0;0;Higher;Sales Manager;>250;0;38;28;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017141;Receipt of salary in the account;Purchase of real estate / construction;0;0.3;female;0;0;Higher;specialist;>250;1;111;34;Information Technology;Public corporation (ОАО);single, not married;4;2;0;0;0;;;;;;;;;;;;;;;;;;;;;
1;1017161;Receipt of salary in the account;Purchase of real estate / construction;1;0.29;male;0;0;Higher;middle manager;>250;0;168;34;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017181;Receipt of salary in the account;Purchase of real estate / construction;1;0.26;male;1;0;Higher;support staff;>250;0;28;27;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017201;Receipt of salary in the account;Buying a car;0;0.2;female;2;0;average-специальное;specialist;>250;1;72;30;Other;Limited Liability Company   (ООО);married;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
1;1017221;Bank form (without the employer's seal);Repair;1;0.26;male;3;0;Higher;senior manager;< 50;0;17;38;Building;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017241;personal income tax 2NDFL;Repair;1;0.59;female;0;0;Higher / Second higher / Academic degree;worker;>250;0;370;49;Trade;Public corporation (ОАО);single, not married;3;2;1;1;1;0.04;0;0;0;0;0.375;3;5;144;8;2;0;20;110;1;0;0;0;0;0;0
1;1017261;Receipt of salary in the account;Repair;1;0.49;female;1;0;Higher;middle manager;>250;0;6;33;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017281;Receipt of salary in the account;Repair;1;0.48;male;3;0;Higher;middle manager;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017301;Free form with the seal of the employer;Buying a car;1;0.26;female;1;0;Higher;Sales Manager;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017321;personal income tax 2NDFL;Repair;1;0.55;female;0;0;Higher;middle manager;>250;0;17;43;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017341;Receipt of salary in the account;Buying a car;0;0.24;male;0;0;secondHigher;specialist;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017361;Bank form (without the employer's seal);Repair;1;0.3;female;0;0;Higher;specialist;>250;0;7;28;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017381;Receipt of salary in the account;Repair;1;0.25;male;1;0;Higher;support staff;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017401;Receipt of salary in the account;Repair;0;0.48;male;1;0;average-специальное;support staff;>250;0;41;34;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017421;Receipt of salary in the account;Purchase of household appliances;0;0.52;male;0;0;Higher;Sales Representative;>250;0;20;26;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017441;personal income tax 2NDFL;Repair;0;0.59;male;0;0;Higher;support staff;>250;0;19;38;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017461;Bank form (without the employer's seal);Repair;1;0.24;male;0;0;Higher;specialist;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017481;personal income tax 2NDFL;Repair;1;0.45;female;0;0;Higher;middle manager;>250;3;44;29;Other;Limited Liability Company   (ООО);single, not married;1;1;1;0;0;0.0347826087;0;0;0;0;0.5555555556;5;4;111;9;4;0;7;81;1;1;0;0;1;0;0
1;1017501;Free form with the seal of the employer;Обучение;1;0.32;male;0;0;unfinished Higher;middle manager;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017521;Receipt of salary in the account;Purchase of real estate / construction;0;0.39;female;0;0;unfinished Higher;support staff;>250;1;56;53;Information Technology;Limited Liability Company   (ООО);married;1;1;1;0;0;0;0;0;0;0;0;0;6;51;6;0;3;3;73;0;0;0;0;0;0;0
1;1017541;personal income tax 2NDFL;Обучение;1;0.54;female;0;0;average-специальное;specialist;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017561;Bank form (without the employer's seal);Repair;1;0.16;male;1;0;secondHigher;middle manager;< 50;0;46;31;Trade;Individual entrepreneur;married;1;1;0;0;0;0;1;0;0;0;0;0;3;40;3;0;1;8;48;0;0;0;0;0;0;0
1;1017581;Receipt of salary in the account;Repair;0;0.59;female;0;0;Higher;middle manager;>250;0;37;29;Information Technology;closed joint stock company (ЗАО);married;0;0;0;0;0;0;0;1;0;0;0.75;3;1;27;4;1;0;3;20;0;0;0;0;0;0;0
1;1017601;Receipt of salary in the account;Repair;1;0.42;female;1;0;average-специальное;support staff;>250;0;61;38;Trade;closed joint stock company (ЗАО);married;0;0;0;0;0;0;0;0;0;0;0.4285714286;3;4;86;7;1;1;12;93;0;0;0;0;0;0;0
1;1017621;Bank form (without the employer's seal);Repair;1;0.45;female;3;0;Higher / Second higher / Academic degree;middle manager;< 50;0;78;42;Building;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017641;Receipt of salary in the account;Purchase of real estate / construction;1;0.46;male;1;0;Higher;specialist;>250;1;28;31;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017661;Bank form (without the employer's seal);Purchase of real estate / construction;1;0.35;female;1;0;Higher;specialist;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017681;Bank form (without the employer's seal);Purchase of real estate / construction;0;0.43;male;0;0;Higher;worker;>250;0;237;52;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017701;Bank form (without the employer's seal);Repair;1;0.28;female;0;0;Higher / Second higher / Academic degree;middle manager;< 50;0;51;29;Trade;Limited Liability Company   (ООО);married;1;1;1;1;1;0;0;0;0;0;1;1;0;11;1;0;0;11;11;0;0;0;0;0;0;0
1;1017721;Receipt of salary in the account;Repair;1;0.59;male;0;0;Higher;specialist;>250;0;63;27;Other;closed joint stock company (ЗАО);single, not married;0;0;0;0;0;0.0126582278;0;1;0;0;0.4285714286;3;4;78;7;2;0;5;76;1;0;0;0;0;0;0
1;1017741;Bank form (without the employer's seal);Other;1;0.08;male;0;0;Higher;senior manager;< 50;0;188;32;Trade;Limited Liability Company   (ООО);single, not married;2;2;2;2;2;0;1;0;0;0;0.5;1;1;14;2;0;0;18;34;0;0;0;0;0;0;0
1;1017761;personal income tax 2NDFL;Buying a car;1;0.31;female;2;0;Higher;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017781;Bank form (without the employer's seal);Other;0;0.38;female;3;0;Higher;specialist;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017801;Bank form (without the employer's seal);Vacation;1;0.33;male;1;0;average;middle manager;>250;0;93;32;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017821;Receipt of salary in the account;Buying a car;1;0.49;male;0;0;Higher;specialist;>250;0;11;27;Information Technology;Limited Liability Company   (ООО);single, not married;1;1;1;1;1;0;0;0;0;0;1;1;0;12;1;0;0;27;27;0;0;0;0;0;0;0
1;1017841;personal income tax 2NDFL;Repair;1;0.46;female;0;0;Higher;middle manager;>250;0;6;31;Trade;Limited Liability Company   (ООО);single, not married;1;1;1;1;0;0.012345679;0;1;0;0;0.4444444444;4;5;80;9;1;1;4;73;1;0;0;0;0;0;0
1;1017861;Bank form (without the employer's seal);Buying a car;1;0.42;male;0;0;Higher;middle manager;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017881;Receipt of salary in the account;Buying a car;1;0.43;female;0;0;average-специальное;specialist;>250;0;6;46;Other;Public corporation (ОАО);married;1;1;1;1;1;0.0909090909;0;0;0;0;0;0;2;10;2;0;0;29;37;1;0;0;0;0;0;0
1;1017901;Receipt of salary in the account;Repair;1;0.23;female;0;0;Higher;middle manager;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017921;Receipt of salary in the account;Repair;0;0.22;male;0;0;Higher;support staff;>250;0;9;27;Trade;closed joint stock company (ЗАО);single, not married;2;2;2;2;2;0;0;1;0;0;0.6666666667;2;1;29;3;1;0;5;63;0;0;0;0;0;0;0
1;1017941;Receipt of salary in the account;Buying a car;1;0.43;male;0;0;Higher / Second higher / Academic degree;specialist;< 50;0;21;31;Building;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017961;personal income tax 2NDFL;Repair;0;0.57;female;2;0;Higher;specialist;>250;3;15;31;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1017981;Bank form (without the employer's seal);Purchase of household appliances;1;0.19;male;1;0;Higher;specialist;< 50;0;13;36;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018001;Receipt of salary in the account;Vacation;0;0.37;female;1;0;average-специальное;support staff;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018021;Receipt of salary in the account;Repair;0;0.2;male;1;0;average-специальное;support staff;>250;0;106;45;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018041;Bank form (without the employer's seal);Repair;0;0.33;male;1;0;*n.a.*;senior manager;>250;0;8;44;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018061;Free form with the seal of the employer;Repair;1;0.25;male;0;0;Higher;senior manager;< 50;1;25;43;Trade;Limited Liability Company   (ООО);married;3;1;1;0;0;0.0255102041;1;0;0;0;0.375;5;3;382;8;4;2;28;97;1;1;0;0;0;0;0
1;1018081;personal income tax 2NDFL;Repair;1;0.59;female;1;0;Higher;specialist;>250;0;48;29;Other;Limited Liability Company   (ООО);married;9;3;3;1;1;0.2792207792;0;1;0;0;0.7142857143;5;2;111;7;2;0;5;51;1;1;1;1;0;0;0
1;1018101;personal income tax 2NDFL;Buying a car;1;0.29;female;0;0;Higher;specialist;>250;3;11;30;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018121;Receipt of salary in the account;Repair;1;0.56;male;0;0;Higher;middle manager;>250;0;106;53;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018141;Receipt of salary in the account;Repair;1;0.4;female;1;0;Higher;specialist;>250;0;47;28;Trade;Limited Liability Company   (ООО);married;2;2;1;0;0;0;0;2;2;2;0.5;2;2;40;4;1;1;0;87;0;0;0;0;0;0;0
1;1018161;Receipt of salary in the account;Buying a car;1;0.48;male;0;0;average;worker;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018181;personal income tax 2NDFL;Repair;1;0.49;male;0;0;average-специальное;worker;>250;0;8;35;Other;Public corporation (ОАО);single, not married;3;2;2;0;0;0.109375;0;1;1;1;0.5714285714;4;3;57;7;3;0;1;25;1;0;0;0;1;0;0
1;1018201;personal income tax 2NDFL;Repair;0;0.57;female;0;0;Higher;specialist;>250;3;16;50;Information Technology;closed joint stock company (ЗАО);married;7;2;2;1;1;0.0434782609;0;1;0;0;0.8333333333;5;1;66;6;3;0;3;90;1;0;0;0;0;0;0
1;1018221;Bank form (without the employer's seal);Repair;1;0.41;male;0;0;Higher / Second higher / Academic degree;support staff;< 50;0;32;44;Trade;Individual entrepreneur;married;5;4;1;1;1;0.0134228188;0;0;0;0;0.4545454545;5;6;147;11;3;1;9;97;1;0;0;0;0;0;0
1;1018241;Free form with the seal of the employer;Other;1;0.38;female;0;0;unfinished Higher;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018261;Bank form (without the employer's seal);Repair;1;0.51;female;1;0;Higher;specialist;>250;0;12;35;public service;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018281;Receipt of salary in the account;Purchase of real estate / construction;0;0.54;female;1;0;average-специальное;specialist;>250;0;22;30;Trade;Limited Liability Company   (ООО);single, not married;1;1;1;0;0;0.4666666667;0;0;0;0;0;0;3;8;3;0;0;32;54;1;1;1;0;0;0;0
1;1018301;Receipt of salary in the account;Buying a car;1;0.46;male;0;0;average-специальное;specialist;< 50;0;9;32;Other;Limited Liability Company   (ООО);married;3;1;1;1;1;;0;0;0;0;0;0;1;0;1;0;0;73;73;0;0;0;0;0;0;0
1;1018321;Bank form (without the employer's seal);Repair;1;0.47;male;2;0;Higher;specialist;>250;0;130;42;Other;Individual entrepreneur;remarriage;1;0;0;0;0;0.0377358491;1;1;0;0;0.6;6;4;51;10;2;0;5;100;1;0;0;0;0;0;0
1;1018341;Receipt of salary in the account;Other;1;0.59;female;0;0;Higher;specialist;>250;0;26;24;Other;Limited Liability Company   (ООО);single, not married;1;0;0;0;0;0;0;0;0;0;0;0;2;47;2;0;0;22;24;0;0;0;0;0;0;0
1;1018361;Receipt of salary in the account;Purchase of real estate / construction;1;0.4;female;0;0;unfinished Higher;worker;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018381;Receipt of salary in the account;Repair;0;0.21;female;0;0;average-специальное;worker;>250;0;81;42;Trade;closed joint stock company (ЗАО);single, not married;0;0;0;0;0;0;0;1;0;0;0.5;3;3;50;6;1;0;3;40;0;0;0;0;0;0;0
1;1018401;personal income tax 2NDFL;Repair;1;0.34;male;0;0;Higher / Second higher / Academic degree;Sales Representative;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018421;Receipt of salary in the account;Repair;1;0.42;female;0;0;Higher;specialist;>250;0;8;28;Trade;closed joint stock company (ЗАО);single, not married;2;1;0;0;0;0.1403508772;0;0;0;0;0.6666666667;2;1;49;3;0;0;11;87;1;1;1;1;0;0;0
1;1018441;Bank form (without the employer's seal);Обучение;0;0.45;male;0;0;Higher;specialist;< 50;0;14;29;Trade;Limited Liability Company   (ООО);single, not married;1;0;0;0;0;0.0322580645;0;1;0;0;0.75;3;1;60;4;1;1;3;47;1;0;0;0;0;0;0
1;1018461;Receipt of salary in the account;Repair;0;0.2;male;0;0;Higher / Second higher / Academic degree;specialist;>250;0;47;27;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018481;Receipt of salary in the account;Repair;1;0.28;female;0;0;Higher / Second higher / Academic degree;specialist;>250;0;55;28;Information Technology;Limited Liability Company   (ООО);single, not married;2;0;0;0;0;0;0;0;0;0;0;0;6;39;6;0;5;2;38;0;0;0;0;0;0;0
1;1018501;Free form with the seal of the employer;Repair;1;0.43;male;0;0;Higher;worker;>250;0;96;28;Trade;Individual entrepreneur;single, not married;1;0;0;0;0;0;0;0;0;0;0;0;2;4;2;0;0;10;94;0;0;0;0;0;0;0
1;1018521;personal income tax 2NDFL;Repair;0;0.19;female;0;0;Higher;support staff;>250;3;38;29;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018541;Receipt of salary in the account;Other;1;0.18;male;0;0;average-специальное;specialist;>250;0;6;29;Trade;Limited Liability Company   (ООО);single, not married;3;2;0;0;0;0.3333333333;0;0;0;0;1;1;0;8;1;0;0;14;14;1;0;0;0;0;0;0
1;1018561;personal income tax 2NDFL;Repair;1;0.35;male;0;0;secondHigher;specialist;>250;3;38;27;Legal services;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018581;Receipt of salary in the account;Repair;0;0.31;male;1;0;average-специальное;specialist;>250;0;77;36;Trade;closed joint stock company (ЗАО);married;1;1;0;0;0;0.0116959064;0;0;0;0;0.1428571429;1;6;169;7;0;4;20;75;1;0;0;0;0;0;0
1;1018601;Bank form (without the employer's seal);Buying a car;1;0.36;male;0;0;average;specialist;>250;0;10;35;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018621;Receipt of salary in the account;Repair;1;0.2;female;2;0;Higher;middle manager;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018641;personal income tax 2NDFL;Purchase of real estate / construction;1;0.59;male;2;0;Higher / Second higher / Academic degree;senior manager;>250;0;187;44;Other;closed joint stock company (ЗАО);married;1;0;0;0;0;0.09375;1;0;0;0;0.1666666667;2;10;145;12;1;3;13;117;1;1;0;0;0;0;0
1;1018661;Bank form (without the employer's seal);Vacation;0;0.07;female;0;0;Higher;specialist;>250;0;6;31;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018681;Free form with the seal of the employer;Repair;1;0.49;male;0;0;Higher;middle manager;>250;0;54;32;Trade;Limited Liability Company   (ООО);single, not married;3;2;1;0;0;0.125;0;1;1;1;0.4285714286;3;4;70;7;1;0;1;40;1;0;0;0;0;0;0
1;1018701;personal income tax 2NDFL;Repair;0;0.46;male;0;0;Higher;worker;>250;1;40;53;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018721;Receipt of salary in the account;Repair;1;0.47;male;2;0;Higher;Sales Manager;>250;1;99;38;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018741;personal income tax 2NDFL;Purchase of real estate / construction;1;0.55;male;3;0;Higher;senior manager;>250;0;80;35;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018761;Free form with the seal of the employer;Repair;0;0.49;male;1;0;average-специальное;senior manager;< 50;0;98;32;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018781;Bank form (without the employer's seal);Repair;1;0.26;female;0;0;Higher;specialist;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018801;Receipt of salary in the account;Buying a car;0;0.29;female;2;0;Higher;support staff;>250;0;8;30;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018821;Receipt of salary in the account;Vacation;0;0.44;male;1;0;average-специальное;support staff;< 50;0;61;41;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018841;Bank form (without the employer's seal);Buying a car;1;0.42;female;1;0;average;support staff;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018861;Receipt of salary in the account;Buying a car;1;0.33;female;1;0;Higher;specialist;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018881;Receipt of salary in the account;Buying a car;1;0.53;male;0;0;Higher / Second higher / Academic degree;specialist;>250;0;40;26;Information Technology;closed joint stock company (ЗАО);married;0;0;0;0;0;0;0;0;0;0;1;2;0;27;2;1;0;11;14;0;0;0;0;0;0;0
1;1018901;Receipt of salary in the account;Buying a car;1;0.38;male;0;0;Higher;specialist;>250;0;46;27;Information Technology;Limited Liability Company   (ООО);married;2;0;0;0;0;0.3304347826;0;0;0;0;0.25;1;3;77;4;1;0;21;71;1;0;0;0;0;0;0
1;1018921;Bank form (without the employer's seal);Repair;1;0.35;male;2;0;Higher;specialist;>100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018941;Receipt of salary in the account;Repair;1;0.28;male;1;0;Higher;worker;>250;1;149;34;Transport;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1018961;Receipt of salary in the account;Buying furniture;1;0.42;female;0;0;unfinished Higher;middle manager;>250;0;52;28;Other;Limited Liability Company   (ООО);single, not married;2;1;1;1;1;0.0056818182;0;0;0;0;0.3076923077;4;9;175;13;1;2;14;64;1;0;0;0;0;0;0
1;1018981;Bank form (without the employer's seal);Repair;1;0.49;female;1;0;average-специальное;support staff;>250;0;48;33;Trade;Limited Liability Company   (ООО);married;3;3;3;2;2;0.0206185567;1;0;0;0;0.6666666667;2;1;95;3;1;1;29;42;1;0;0;0;0;0;0
1;1019001;Bank form (without the employer's seal);Repair;0;0.44;female;1;0;Higher / Second higher / Academic degree;senior manager;< 50;0;207;51;Other;closed joint stock company (ЗАО);married;3;2;2;0;0;0.0235849057;1;2;2;2;0.6666666667;7;2;207;9;5;1;0;99;1;0;0;0;0;0;0
1;1019021;Bank form (without the employer's seal);Repair;1;0.11;male;1;0;Higher;senior manager;< 50;0;59;37;Building;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1019041;personal income tax 2NDFL;Buying a car;1;0.52;male;1;0;Higher;senior manager;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1019061;personal income tax 2NDFL;Repair;0;0.4;male;0;0;Higher / Second higher / Academic degree;middle manager;>250;0;34;27;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1019081;Receipt of salary in the account;Purchase of real estate / construction;0;0.56;female;0;0;average-специальное;middle manager;>250;0;98;50;Trade;closed joint stock company (ЗАО);married;0;0;0;0;0;0.0520833333;0;0;0;0;0.6666666667;2;1;91;3;2;1;26;79;1;0;0;0;0;0;0
1;1019101;personal income tax 2NDFL;Repair;1;0.3;male;1;0;average-специальное;specialist;>250;0;44;33;Trade;closed joint stock company (ЗАО);married;1;1;1;1;1;0.2275132275;0;0;0;0;0.25;2;6;146;8;0;2;28;80;1;1;1;1;0;0;0
1;1019121;personal income tax 2NDFL;Repair;1;0.38;male;0;0;Higher / Second higher / Academic degree;middle manager;>250;0;28;32;Information Technology;Limited Liability Company   (ООО);married;3;3;3;3;2;;;;;;;;;;;;;;;;;;;;;
1;1019141;Bank form (without the employer's seal);Buying a car;1;0.46;male;0;0;unfinished Higher;specialist;>250;0;40;31;Information Technology;Limited Liability Company   (ООО);married;1;0;0;0;0;0.44;1;1;0;0;0.4285714286;3;4;70;7;1;1;3;92;1;0;0;0;0;0;0
1;1019161;personal income tax 2NDFL;Repair;0;0.28;female;0;0;Higher;specialist;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1019181;personal income tax 2NDFL;Repair;0;;female;0;0;average-специальное;other;;1;99;31;Finance;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1019201;Bank form (without the employer's seal);Repair;0;0.37;male;0;0;Higher;middle manager;< 50;0;9;47;Trade;Limited Liability Company   (ООО);single, not married;2;1;1;1;1;0.0717948718;0;0;0;0;0.25;2;6;181;8;0;2;6;100;1;0;0;0;0;0;0
1;1019221;Bank form (without the employer's seal);Vacation;1;0.39;male;0;0;average-специальное;specialist;>250;0;55;47;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1019241;Receipt of salary in the account;Buying furniture;0;0.43;male;2;0;Higher;Sales Representative;>250;0;8;34;Production;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1019261;Receipt of salary in the account;Purchase of real estate / construction;1;0.38;female;2;0;Higher;specialist;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1;1019281;personal income tax 2NDFL;Repair;1;0.53;female;0;0;Higher;specialist;>250;0;26;28;Trade;Limited Liability Company   (ООО);married;0;0;0;0;0;0;0;0;0;0;0.75;3;1;92;4;2;1;12;64;0;0;0;0;0;0;0
